id,band_gap,formation_energy_per_atom,density,e_above_hull,energy,energy_per_atom,pretty_formula
mp-771075,0.7571,-1.9429737800965676,2.3383301613757514,0.1730255466666657,-154.74167732,-5.1580559106666675,Li8MnO6
mp-772365,,,,,,,
mp-642646,5.2849,-1.8103970846929875,2.770532252721778,0.0,-125.20303801,-5.691047182272728,BaP2(HO)4
mp-753472,2.7319,-3.1988044987499986,4.158216635218846,0.037473105416701465,-200.08947895,-8.337061622916666,NbAlO4
mp-566057,,,,,,,
mp-743928,,,,,,,
mp-6219,4.3256,-0.3061894977050006,1.829291835201557,0.06516021664062865,-236.82799729,-7.4008749153125,K3Co(CN)6
mp-779364,1.4462,-1.9801011839583331,3.3358055054518925,0.2858725121874999,-194.22010196,-6.06937818625,Li2CoBO4
mp-5380,1.2714000000000003,-1.776350712627551,2.5741730783013583,0.0,-35.50454312,-5.072077588571429,Ca4P2O
mp-24034,2.8823,-0.29405177657199993,1.5944316409204917,0.0,-58.91142081,-2.9455710405,K3AlH6
mp-555447,4.9087999999999985,-3.10634440587963,2.7459461166348014,0.0,-280.75560156,-7.79876671,NaScB2O5
mp-12355,3.8343,-3.6019460284166653,6.205333424044366,0.0,-166.39253508,-8.319626754,Sr2YTaO6
mp-642831,5.4031,-2.2282717472889284,2.782783441066249,0.0066551956250267,-95.36425822,-5.96026613875,RbP(HO2)2
mp-23084,2.0678,-1.6828694221519995,7.836736966969255,0.0,-51.51706991,-5.151706990999999,BiPbClO2
mp-540946,4.022399999999998,-2.3236776172222213,4.63160780432717,0.0,-271.6690657,-7.5463629361111115,LiReO4
mp-767302,,,,,,,
mp-7090,1.0498000000000005,-0.5135574194444447,3.3511979151860163,0.0,-17.15758153,-2.859596921666667,NaMgSb
mp-7223,0.7166999999999999,-1.1677221314759998,3.2002017781002654,0.006564763000000085,-24.44797911,-4.889595822,Ca3AsN
mp-8989,1.4849,-2.3526803504910725,3.31225654981277,0.0,-153.15865432,-6.381610596666667,Na2P2PdO7
mp-763957,,,,,,,
mp-770215,,,,,,,
mp-769727,,,,,,,
mp-781501,,,,,,,
mp-763868,,,,,,,
mp-566333,0.7934000000000001,-2.0531922284615383,4.3621944490802536,0.07067285399037893,-346.59216847,-6.665234009038461,Na3Fe2Mo5O16
mp-28030,3.2086,-2.649479953925438,3.3963377061060767,0.0,-496.10040499999997,-6.527636907894737,Li8Nb2O9
mp-779362,3.1151,-2.4662396281762646,3.1788870649659944,0.01835414071428509,-170.9252974,-7.121887391666667,Li2MnFe(BO3)2
mp-761478,,,,,,,
mp-776520,2.5405999999999995,-2.9704202756516276,2.8316046358270888,0.023301905603506867,-276.97520595,-7.288821209210527,NaLiTiAl(PO4)3
mp-570393,0.3185000000000002,-0.10066787082638927,6.3624101449078525,0.06410037244444533,-359.37991151,-3.9931101278888885,Cu8GeSe6
mp-864993,0.19130000000000005,-0.6269262455555555,7.866377734537849,0.0,-183.72616808,-7.6552570033333325,DyB4Mo
mp-9272,1.0549000000000004,-0.774110953229167,8.187477435247636,0.0,-59.13420732,-4.92785061,TlPt2S3
mp-553962,2.3099000000000003,-1.5529143580208338,2.800993522117489,0.0,-161.14628148,-5.03582129625,Rb2LiNbS4
mp-780890,,,,,,,
mp-560381,3.4383,-2.897068496385714,4.4498499504743885,0.006568154553571404,-128.0000911,-4.571431825,RbIn3F10
mp-780753,,,,,,,
mp-17864,5.501,-2.9440511684134623,2.5453775882292358,0.0,-407.15204404,-7.829847000769231,BaNa(B3O5)3
mp-676023,5.5722,-4.11675958835,4.5902222872574345,0.13581186071428508,-185.10116509999997,-6.610755896428572,NaY3F10
mp-771413,,,,,,,
mp-26702,3.3131000000000004,-2.5387718354100515,3.765464201804495,0.002139276388878564,-491.11699624,-6.821069392222222,LiSn2(PO4)3
mp-32495,1.8278,-2.6746740182417588,3.1136616082117534,0.05003295019232201,-374.10630498,-7.194352018846153,Li3V3(PO4)4
mp-773039,2.8371000000000004,-3.029494402716048,4.131544766872207,0.0013930849999859165,-409.38708187,-7.581242256851852,Li2Ti6Zn3O16
mp-37680,1.2094,-1.680683424088541,5.562743021104671,0.020070923750000524,-59.39920349,-7.42490043625,LiGdSe2
mp-767357,,,,,,,
mp-6625,1.3632,-2.3498720831770825,6.425297325494312,0.0016660068749976276,-49.77335966,-6.2216699575,LaAgSO
mp-18411,1.8881,-0.8717146281473208,3.365266096770504,0.0,-100.57566990000001,-3.5919882107142853,Na3GeSe3
mp-761841,3.4618,-2.549094005664684,3.262336661141773,0.034326504256944716,-631.56399007,-6.578791563229167,Li2SnP2O7
mp-684504,3.8819,-2.5285263150357147,4.229129060706748,0.032647774749995584,-525.03188332,-6.5628985415,Li3Bi2(PO4)3
mp-556088,5.68,-3.1765625495833327,1.7173086682722067,0.10143511958333208,-375.11054786,-7.8148030804166675,SiO2
mp-771161,2.3516,-2.598225446428572,4.306091211542786,0.040515208214285,-142.83869853,-5.101382090357141,Ba3(BrO)2
mp-29955,1.1701,-0.2640740963839287,6.687216230221144,0.0,-51.19698728,-1.8284638314285715,Hg3(SeI)2
mp-9807,4.246899999999999,-2.58766626855,3.9401827690315585,0.0,-151.04276185,-7.5521380925,KDy(CO3)2
mp-13816,6.864000000000001,-3.6281825338002074,4.926229383784227,0.0,-52.47557869,-5.247557869,Cs2NaErF6
mp-780214,,,,,,,
mp-768009,,,,,,,
mp-556806,4.1749,-3.0160390215909088,3.4560688892836304,0.014110818333334054,-148.0812404,-6.730965472727274,BaNa2(SiO3)2
mp-773605,1.3966999999999998,-2.2415829749818195,2.8858139392557085,0.18830193604166645,-308.59718052,-6.4291079275,Na3Mn(BO3)2
mp-644409,5.7212,-2.761608393345344,2.9094413892439857,0.0011665290740738856,-120.78064818,-6.71003601,LiAlPHO5
mp-531820,2.8323,-3.2771128232098765,3.4309347612815184,0.006615444259265857,-438.62751004,-8.122731667407407,Li4Ti7O16
mp-775684,,,,,,,
mp-779807,,,,,,,
mp-849371,0.6903999999999999,-1.8307537522500008,7.3161317740609535,0.030340980500000118,-107.15705171,-5.3578525855,CdSnO3
mp-764229,,,,,,,
mp-15895,1.1124999999999998,-0.7713829607291665,3.913865922746176,0.009571318611111046,-57.33814272,-4.77817856,Cu2SiS3
mp-778593,0.6202999999999999,-1.8997025182738096,4.364221980841709,0.12445792360863005,-176.47056627,-6.302520223928572,Li4V2Fe3Co3O16
mp-753360,3.0542,-2.1913142833133343,8.777057027227555,0.04058858416666666,-64.50629933,-5.375524944166667,BiOF
mp-559227,1.9943,-1.0152223771428572,4.049425681691835,0.0,-121.93191276,-4.35471117,RbGeBiS4
mp-675989,0.7563999999999993,-0.3775522633789059,8.555398305592416,0.0,-52.15759774,-3.25984985875,Tl9BiSe6
mp-723064,2.3751,-2.559308935,7.72054795828482,0.0012507117105267085,-277.61135886,-7.305562075263157,Ti3(BiO3)4
mp-562977,2.7775000000000003,-2.3820316680769227,3.0440716201515654,0.0,-348.820879,-6.7080938269230765,RbNbS2O9
mp-557915,5.46,-3.123699403928572,1.9882700692079736,0.007288341666665588,-269.30231994,-7.480619998333334,AlPO4
mp-557285,2.801,-2.4997537389902638,6.490683962227048,0.0,-495.72639009,-6.522715659078948,Ho11Te16ClO48
mp-767932,,,,,,,
mp-679930,1.0114999999999998,-0.0865875674285718,3.3762248425351937,0.0,-393.10670964,-4.9138338705,Cu3P15I2
mp-557012,4.5494,-2.9577071057638893,2.5525625998921635,0.004929649791661994,-172.76899406,-7.198708085833334,Li3Sc(BO3)2
mp-774424,1.3694000000000002,-2.3187506871116916,3.7935959906969887,0.06138222535714277,-200.01620811,-7.143436003928572,LiMnVO4
mp-552806,3.1907,-2.4119905791519995,5.9193702083642785,0.0,-55.22104404,-5.522104403999999,BaBiClO2
mp-1009127,2.2594000000000003,-2.314264517291666,3.5504694467987488,0.7481655100000006,-10.47109042,-5.23554521,MgO
mp-562012,,,,,,,
mp-989197,2.5542,-1.6554814131500002,4.087541097829277,0.1366505479166662,-24.51671396,-4.086118993333334,GeClF
mp-554236,5.3002,-3.3202992063797283,3.0688750422869413,0.0013428353571391938,-296.33058239,-7.0554900569047625,Ca5P3ClO12
mp-6046,2.1525000000000003,-2.4353186909868434,3.5341160084544696,0.0,-548.7759470999999,-7.220736146052633,Na4UC3O11
mp-777422,4.7289,-3.02462646403,6.8978149466949175,0.00792462812500272,-56.87272059,-7.10909007375,DyHO2
mp-14835,2.5813,-3.2833252814453138,5.423400791187887,0.0,-490.36474614,-7.6619491584375,Nd4Si2S3O7
mp-18944,4.7451,-2.401540445128205,5.103498126667574,0.0055039236538378935,-355.65278927,-6.83947671673077,Na5Y(WO4)4
mp-541670,,,,,,,
mp-763843,,,,,,,
mp-540065,,,,,,,
mp-769632,0.9599,-1.7906381835127572,4.114499769672912,0.060044013020833724,-170.91200561,-7.121333567083332,Mn7CrO16
mp-32012,,,,,,,
mp-23005,0.4221000000000004,-0.26436913833333325,7.517304046957986,0.0,-44.43379124,-3.702815936666666,Bi4Te7Pb
mp-765074,,,,,,,
mp-780129,1.4515999999999998,-2.4656792273033328,4.193463045624181,0.06474628516666847,-173.86992657,-5.795664219,Fe2OF3
mp-573324,4.8781,-2.9997135043624215,4.0996486203361675,0.0,-94.48649367,-6.749035262142857,CsK2Ho(PO4)2
mp-764190,,,,,,,
mp-7571,5.1353,-3.4404227206424998,2.7983113968492805,0.0,-94.51677311,-5.907298319375,KNbF6
mp-567407,0.7994000000000001,-1.59654986953125,5.317883503428222,0.0,-327.05844245,-5.11028816328125,Dy5C2Br9
mp-764567,,,,,,,
mp-867676,3.7585,-1.6293573904166667,3.9220156947213294,0.09154880916666697,-79.16245667,-3.298435694583333,BaCaI4
mp-31134,1.0698,-0.8412850972366668,4.8415924983818295,0.0,-158.37121235,-3.299400257291667,PtCl3
mp-531793,4.020999999999999,-3.3360198119047624,3.4758342765725185,0.04751410142857093,-395.38278508,-7.060406876428572,MgAl2O4
mp-768120,3.7817,-2.364359057693453,2.9695338453444897,0.0,-156.76911717,-6.53204654875,Na2GaPCO7
mp-3817,1.8445,-2.2857468002675003,5.676613092477678,0.0,-480.29554051,-4.2883530402678565,La2Au5F21
mp-744579,3.1431,-1.5482235887025926,3.3399256761944955,0.08092099147713228,-336.15413243,-6.225076526481482,Mo4H8N2O13
mp-765658,,,,,,,
mp-759711,1.3659,-1.631155658587964,3.4901852998648786,0.10435824564814844,-339.82946731,-6.293138283518517,LiCuCO3
mp-28288,1.8132,-2.4541183160937505,5.858231211840748,0.05349735322916693,-208.06107185,-6.5019084953125,BaGe2O5
mp-553998,,,,,,,
mp-626690,1.5132,-1.0209623441233333,6.665500576057164,0.08624294999999993,-103.27953666,-4.3033140275,TlHO
mp-775357,,,,,,,
mp-850441,1.0587,-1.8114924729211064,2.5349909508476056,0.14578978388503305,-321.91757006,-5.9614364825925925,LiMn2P2H9O13
mp-764324,,,,,,,
mp-774317,2.4021,-2.4500800276842853,2.594646721966856,0.06049723704447185,-220.59103893,-6.487971733235294,Li3VP2H2O9
mp-8207,0.33970000000000056,-1.11594941325,10.608621587454378,0.0,-56.10567068,-5.610567068,Zn(PtO2)3
mp-753714,2.4741,-1.1886254172916668,2.5445082244912305,0.07584153875001043,-95.61482987,-3.983951244583333,Li3CuS2
mp-772040,1.8319,-1.899494459326,2.929838436612642,0.041454875535712254,-88.98186516,-4.449093258,SbH(OF3)2
mp-574580,1.1367,-1.1010469100058822,5.106152113997932,0.017627525735294025,-224.92951895,-3.3077870433823526,Tl4Pd3Cl10
mp-557874,2.9041,-2.3430887330976193,3.2376360092302763,0.0,-254.69751948,-6.367437987000001,KAg(PO3)2
mp-614628,4.4268,-2.82218947995614,2.365992944044556,0.0019209415789465114,-270.82267953,-7.126912619210527,Na3Ca(BO2)5
mp-779092,1.4654999999999998,-2.9280540114583333,3.349408700604976,0.0172381729722213,-503.96362289,-6.999494762361112,Li24Ti11CrO36
mp-568287,,,,,,,
mp-7233,2.4101,-3.4031628529687508,6.173818905546174,0.0,-38.87507089,-7.775014178000001,La2SeO2
mp-555088,2.8160000000000003,-2.114830644567308,5.167904971398484,0.01881444846153535,-133.61180012,-5.138915389230768,Nd4(SBr2)3
mp-770448,2.6215,-3.6478338611607137,4.279245311081737,0.08555792116071538,-491.35134402,-8.774131143214285,La2Ti3O9
mp-997094,1.4515000000000002,-1.8720431497916667,8.016909149819867,0.031821749999996214,-41.88573266,-5.2357165825,SrAuO2
mp-752767,1.8451,-2.1901401280950004,4.9905779848108445,0.024324004999999538,-16.34311269,-4.0857781725,LiAgF2
mp-771077,,,,,,,
mp-761814,,,,,,,
mp-32087,,,,,,,
mp-16001,0.5599000000000001,-0.831461476131143,4.2668297526882,0.0,-363.84424785,-4.664669844230769,Rb5Ti6AgSe27
mp-561288,0.3984999999999999,-1.6206696017407407,4.0753342489562865,0.0019146145756145925,-91.29447681,-5.071915378333333,K3LiIrO4
mp-19325,2.2417,-3.0437860836574067,5.945449233850722,0.037624938888898285,-67.08934404,-7.45437156,BaY2NiO5
mp-764627,,,,,,,
mp-676874,1.8428,-3.647626836098485,6.514250383978079,0.1529413471969523,-569.08339703,-8.622475712575758,Dy2Ti2O7
mp-567090,,,,,,,
mp-706277,1.3277,-0.8418498226773812,3.2187885387627824,0.010958513599999442,-196.67274842,-3.9334549683999995,Li10Si(PSe6)2
mp-540584,1.3599,-1.304068283699999,4.2263725401125205,0.0,-22.40895719,-4.481791438,K2PdO2
mp-744192,3.2086,-1.1000456422570368,2.2213609576402003,0.0,-512.13691511,-4.742008473240742,CoH12(BrO6)2
mp-14036,2.1619,-2.648788572514,3.781187825697895,0.0,-45.42116318,-4.542116318,KRb2RhF6
mp-542478,,,,,,,
mp-868320,,,,,,,
mp-771807,,,,,,,
mp-998739,4.253,-3.1034427663806663,6.652308355269541,0.0,-23.73741307,-4.747482614,MgTlF3
mp-625653,4.0857,-1.2313764578628574,1.7030482983085844,0.025693388749999716,-260.06595511,-4.644034912678571,H9BrO4
mp-540474,,,,,,,
mp-772241,1.7332,-2.739504069217931,3.099018565970189,0.04445225895832916,-316.18727273,-6.587234848541668,Li3MnAl2O6
mp-753309,3.9118,-2.555261065858571,8.045883384824307,0.011736231857136126,-71.17505245,-5.083932317857141,Bi2OF4
mp-762639,,,,,,,
mp-540631,3.5101,-2.4933537770892857,4.3206839870828215,0.0,-199.87730643,-7.138475229642857,KTa(GeO3)3
mp-760501,2.7771,-2.7017812782812514,4.838585917676033,0.03906152906249893,-113.58762050000001,-7.09922628125,TiGa2O5
mp-7060,0.6467,-2.0705784462053574,5.691611653540094,0.0,-48.27346565,-6.03418320625,LaZnPO
mp-770124,2.7068,-3.42925602773148,8.372118484083947,0.0028778194444516463,-540.67623971,-10.012522957592592,GdTa7O19
mp-763307,,,,,,,
mp-36447,3.0058000000000007,-2.909374135,4.289761323010926,0.021735825714284118,-200.2950011,-7.153392896428572,Al2CoO4
mp-32395,3.7318,-2.316297082613872,3.5659380998995998,0.02135780836956158,-298.06520803,-6.479678435434782,Li2Ni3(P2O7)2
mp-540686,5.4136000000000015,-2.6720223245150856,3.9751370795760494,0.0,-314.60749158,-6.55432274125,CsPr(SO4)2
mp-753809,3.797400000000001,-1.6933986966666668,4.150321010544362,0.027507502916666482,-40.34972401,-3.3624770008333336,BaCaI4
mp-765073,,,,,,,
mp-770941,0.7770999999999999,-2.331817811018293,4.337916604088007,0.024012260274719918,-200.71130778,-7.168260992142858,Li4Mn3Nb2Fe3O16
mp-775082,,,,,,,
mp-558578,,,,,,,
mp-768026,,,,,,,
mp-568633,,,,,,,
mp-746030,3.2921000000000005,-2.487887104438776,3.456242346745655,0.004873887142867517,-187.43871005,-6.694239644642857,NaFePO4
mp-573815,0.9475999999999998,-0.06541702958333317,5.676465661377335,0.0,-103.66933499,-4.319555624583333,ReI3
mp-761806,,,,,,,
mp-581834,1.7780000000000002,-0.6183622594436459,4.814844405522869,0.0,-717.95740076,-6.4103339353571425,CsNa5(WN3)2
mp-19247,2.6445000000000003,-3.0493252866666665,3.653695381216009,0.0,-98.02287774,-8.168573145,ScVO4
mp-556343,3.8464,-2.9064855355357144,3.74147565346272,0.003069918392849757,-389.80017951,-6.9607174912500005,SrGaBO4
mp-8081,4.9577,-3.0186681846822223,3.385226106667349,0.0,-84.61611091,-4.7008950505555545,Na2SnF6
mp-677095,2.3158000000000003,-2.305493643499999,4.844030255345903,0.0,-494.07556836,-6.175944604500001,Na2CaSn2(GeO4)3
mp-770913,,,,,,,
mp-25725,,,,,,,
mp-6189,0.8508999999999998,-3.0172734323437505,2.9733280584956003,0.02628576677083672,-474.10104652,-7.407828851875,CaCu(Si2O5)2
mp-14105,2.2128,-2.439538698125,6.618870974466955,0.028404357045448414,-48.71342896,-6.08917862,AlTlO2
mp-767793,,,,,,,
mp-23405,2.1391,-1.1012750795402295,4.0624347433264365,0.0,-24.66714063,-2.740793403333333,Cs2TeBr6
mp-762935,,,,,,,
mp-770094,,,,,,,
mp-775524,1.2531000000000003,-2.085811811666667,3.985114018981812,0.3230353682142635,-189.84380074,-6.780135740714287,Li2V3FeO8
mp-1568,1.9334,-0.3153970863061219,1.8724835068891719,0.0,-269.17160210000003,-4.806635751785714,K3P11
mp-782053,3.6325,-2.8407710987782986,3.535487561325534,0.02862575968085324,-429.55738136,-4.569759376170213,Sr9La5Cl33
mp-24560,4.8897,-2.2259853281084854,1.812148931877226,0.010815540946968127,-565.60864059,-6.427370915795455,LiB2H3O5
mp-976148,0.6904000000000001,-0.37441000962500026,2.926045639154672,0.010232384166666721,-8.82797159,-2.2069928975,K2RbSb
mp-556463,3.4981,-2.368537873383333,3.5353204083309926,0.0,-264.73673758,-6.6184184395,KGe2BO6
mp-19094,0.8863000000000003,-2.484963132499999,4.446943564310902,0.0,-46.69315301,-7.782192168333334,VO2
mp-24921,,,,,,,
mp-542512,0.4774000000000002,-2.7262309877499997,6.185015650042603,0.0,-145.76942619,-7.288471309499999,NaPr2RuO6
mp-9646,4.6293,-3.023040132074175,3.3347283219278885,0.0,-197.37275125,-7.591259663461537,La(PO3)3
mp-1019524,4.531000000000001,-1.8994625551290691,4.30605411427778,0.0,-171.01803674,-7.435566814782609,Ba3P6(N4O3)2
mp-540566,1.2816,-1.7226774669318183,6.911784093329829,0.0,-256.30832319,-5.825189163409092,V2Hg2O7
mp-779172,,,,,,,
mp-29468,1.6658000000000002,-1.9455608294809088,2.879930575490309,0.0,-73.09088587,-3.322312994090909,Rb6Cl4O
mp-561066,0.8102,-0.5597358307812499,6.501279027117814,0.02808774359374944,-222.53166235,-3.47705722421875,TlS
mp-768330,2.4065000000000003,-2.3033107015963195,4.112441606625641,0.0790805771212133,-443.20342609,-6.71520342560606,Sn2P2O7
mp-33684,1.1229000000000005,-2.4978855485714284,4.5726931098454315,0.02049622285714925,-107.67101527,-7.690786805,Ti(FeO2)2
mp-571412,1.8426,-0.6222266545021417,4.574218767409802,0.0,-719.07126661,-6.4202791661607135,RbNa5(WN3)2
mp-698479,4.8975,-2.41588712307875,3.608731243099053,0.0,-146.47413861,-4.5773168315625,RbTeHOF4
mp-769144,2.0668,-1.894518634916668,4.765659331101354,0.017324507833330394,-369.83275429,-6.163879238166668,SnGeO3
mp-19896,2.2544000000000004,-1.143247636979167,4.104667803253029,0.0,-35.18588745,-4.39823593125,Li2GePbS4
mp-600018,5.4479,-3.266430536944444,1.857484118091835,0.011567132222221943,-284.56815844,-7.904671067777778,SiO2
mp-778916,,,,,,,
mp-27774,1.4161,-0.5726785416424995,2.093644365360876,0.0,-78.52348862,-4.90771803875,NClO6
mp-12160,4.7449,-2.843665014013157,3.291020387008604,0.0,-513.2589696,-6.753407494736843,Li6Ho(BO3)3
mp-780510,0.2926,-1.9557430559226363,3.076939949258492,0.5429683814127646,-227.78508369999997,-7.118283865625,LiMn3(BO3)3
mp-850469,,,,,,,
mp-22951,4.0263,-3.0307016970633334,5.208380634280924,0.0,-27.91127024,-4.651878373333333,BaIF
mp-762908,,,,,,,
mp-778064,0.9393,-1.7743459680185711,4.817047963697124,0.04386986499999779,-168.77664052,-6.027737161428571,Ga3NO3
mp-22882,4.4989,-2.1012764688888894,5.4845936900383805,0.0,-22.23455552,-3.705759253333333,YbBr2
mp-764002,1.5322,-2.4315556030058323,3.3201643591619483,0.04533507395832537,-162.23075792,-6.7596149133333325,VO2F
mp-25694,,,,,,,
mp-769890,,,,,,,
mp-31958,,,,,,,
mp-571478,0.9464,-0.2063585458333329,6.968478123528027,0.0,-150.44095430000002,-2.0894576986111106,SnHg7(As2I3)2
mp-766365,3.5357000000000003,-1.6516866866666668,3.831432985190285,0.06921951291666639,-79.69835978,-3.3207649908333337,BaCaI4
mp-764528,1.4718,-2.3780648946666663,3.2731590607400327,0.03633922632778752,-317.77900723,-7.061755716222223,Li5Fe8(BO3)8
mp-622026,1.3371000000000004,-1.4403499675000009,6.783317074630299,0.08071136892856856,-175.48260583,-6.2672359225,Cu2WO4
mp-775432,1.1919999999999995,-2.1854813466666667,4.23942824932638,0.12955545230990673,-374.897111,-6.694591267857143,Li2V3TeO8
mp-770178,,,,,,,
mp-567398,1.4132000000000002,-0.8386589055948145,4.567305080578696,0.0,-202.56268083,-5.626741134166667,Sr3MgGeN4
mp-555048,4.6099,-3.2661272419044445,3.864064077558877,0.0,-175.52979038,-4.875827510555556,NaAlCdF6
mp-762841,,,,,,,
mp-755977,2.7905,-1.10625995,4.51708891870501,0.04985391208333256,-73.78259298,-3.0742747075000003,CaPbI4
mp-561479,,,,,,,
mp-773194,0.6097999999999999,-1.8842851999908043,4.0204873325501005,0.4284477380096563,-187.93167462,-6.711845522142857,Li4Mn5V3O16
mp-28941,1.1126000000000005,-1.1166027918402783,6.5689142908563705,0.031147803333333,-130.96331694,-5.4568048725,HfAg2S3
mp-28372,1.7274,-0.785017909740417,2.9494574995693887,0.0,-90.44764417,-2.5124345602777782,AuSeCl7
mp-763483,,,,,,,
mp-999274,2.1728,-0.13999492743500008,2.069083284664115,0.10520058249999976,-9.33221011,-2.3330525275,RbNaH2
mp-756868,1.9797,-2.2102138844642853,4.42519497158536,0.020394976428572242,-71.51376531,-5.108126093571427,Rb3DyO3
mp-733590,0.3826999999999998,-1.3529033435775002,5.229933217183119,0.045522804687501583,-280.39952817,-5.841656836875,TlCuHCO4
mp-25041,,,,,,,
mp-559573,1.2937,-1.9782572910648148,6.592242879051759,0.03465355625001898,-942.82010502,-6.5473618404166665,UAgIO6
mp-7467,0.9172,-1.365335285,3.708570373715226,0.0,-38.06482564,-4.758103205,RbCuO2
mp-779246,,,,,,,
mp-559292,2.358,-2.042565105646777,3.8533327325571407,0.0,-285.72738569,-3.663171611410256,P6Pb3Xe11F58
mp-754572,3.4989999999999997,-1.6455412672222218,3.736422773175877,0.04966042416666694,-59.74364419,-3.3190913438888887,BaCa2I6
mp-7220,2.2099,-1.969146628489584,3.6233568212879392,0.06763617874999728,-148.14905248,-6.172877186666668,NaY3SiS7
mp-761384,,,,,,,
mp-777713,,,,,,,
mp-707373,3.202,-1.343406170031733,1.5651057596934894,0.03693705883333731,-238.04649349,-4.7609298698,MgH12(ClO5)2
mp-771570,3.4312,-1.6065463087037033,4.169749420570538,0.08214476861111207,-115.92558564,-3.2201551566666664,Sr2CaI6
mp-7290,2.1036,-2.117941058875,5.6219894613823795,0.0,-117.49542822,-5.874771410999999,Er3GaS6
mp-15900,1.6938000000000004,-2.7515773151785714,4.721313172030633,0.0411643930803578,-92.6281848,-6.616298914285713,Sr3Sc2Cu2S2O5
mp-24197,0.6003999999999999,-1.6686484321674198,2.5102376745970423,0.004813489354838829,-326.10102489,-5.259693949838709,Rb2CuH12(SO7)2
mp-774289,,,,,,,
mp-763089,,,,,,,
mp-705785,,,,,,,
mp-14588,0.8725999999999998,-0.8171278809374997,5.664987880722995,0.0,-39.54563216,-3.954563216,Na2PtSe2
